,primary_AdjClose,primary_Close,primary_High,primary_Low,primary_Open,primary_Volume,bac_AdjClose,bac_Close,bac_High,bac_Low,bac_Open,bac_Volume,c_AdjClose,c_Close,c_High,c_Low,c_Open,c_Volume,wfc_AdjClose,wfc_Close,wfc_High,wfc_Low,wfc_Open,wfc_Volume,xlf_AdjClose,xlf_Close,xlf_High,xlf_Low,xlf_Open,xlf_Volume,gold_AdjClose,gold_Close,gold_High,gold_Low,gold_Open,gold_Volume,ftse_AdjClose,ftse_Close,ftse_High,ftse_Low,ftse_Open,ftse_Volume,tnx_Close,vix_Close,gspc_Close,eurusd_Close,gbpusd_Close
2010-08-21,24.214555740356445,36.599998474121094,37.40999984741211,35.54999923706055,37.209999084472656,184372000.0,9.760740280151367,12.640000343322754,13.100000381469727,12.40999984741211,13.069999694824219,727827600.0,27.754640579223633,37.599998474121094,38.29999923706055,36.400001525878906,37.900001525878906,213938490.0,15.83756160736084,24.0,24.8799991607666,23.020000457763672,24.860000610351562,231291800.0,8.394657135009766,11.153533935546875,11.307880401611328,10.796100616455078,11.291632652282715,468957329.0,1236.0,1236.0,1243.300048828125,1211.5,1226.9000244140625,1331.0,5201.60009765625,5201.60009765625,5268.39990234375,5070.89990234375,5195.2998046875,3788671300.0,,,,,
2010-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66,24.45,,1.2765,1.5528
2010-08-28,25.91485595703125,39.16999816894531,39.16999816894531,35.72999954223633,36.400001525878906,164279900.0,10.42484188079834,13.5,13.6899995803833,12.180000305175781,12.539999961853027,800802000.0,28.861873626708984,39.099998474121094,39.79999923706055,36.29999923706055,37.5,237452340.0,17.051774978637695,25.84000015258789,26.1299991607666,23.030000686645508,23.93000030517578,208497900.0,8.877671241760254,11.7952880859375,11.7952880859375,10.828595161437988,11.104792594909668,563938950.0,1249.199951171875,1249.199951171875,1254.300048828125,1233.0,1237.0999755859375,396.0,5428.2001953125,5428.2001953125,5454.0,5129.7001953125,5201.60009765625,3723075700.0,,,,,
2010-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72,21.31,,1.2885,1.5452
2010-09-04,26.30519676208496,39.7599983215332,40.31999969482422,38.220001220703125,38.72999954223633,118033900.0,10.471858978271484,13.550000190734863,13.869999885559082,13.199999809265137,13.380000114440918,484589900.0,28.861873626708984,39.099998474121094,39.5,38.20000076293945,38.79999923706055,122123420.0,16.99237632751465,25.75,26.010000228881836,24.90999984741211,25.56999969482422,102296700.0,8.883784294128418,11.803412437438965,11.884647369384766,11.510967254638672,11.681559562683105,282247496.0,1244.5,1244.5,1260.199951171875,1244.0999755859375,1257.300048828125,63.0,5501.60009765625,5501.60009765625,5511.5,5361.39990234375,5428.2001953125,3761159500.0,,,,,
2010-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81,21.99,,1.2731,1.5387
2010-09-11,26.503686904907227,40.060001373291016,41.470001220703125,39.9900016784668,40.63999938964844,180942600.0,10.355932235717773,13.399999618530273,14.0600004196167,13.34000015258789,13.9399995803833,692318600.0,29.15713882446289,39.5,40.20000076293945,38.79999923706055,39.599998474121094,202834010.0,17.1639461517334,26.010000228881836,26.790000915527344,25.610000610351562,26.3700008392334,165416400.0,8.932699203491211,11.868399620056152,12.08773422241211,11.819659233093262,11.982128143310547,413401437.0,1275.5999755859375,1275.5999755859375,1279.5999755859375,1245.0999755859375,1245.0999755859375,230.0,5508.5,5508.5,5612.89990234375,5501.60009765625,5501.60009765625,4475417800.0,,,,,
2010-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,22.01,,1.3046,1.5635
2010-09-18,26.2985897064209,39.75,41.5,38.9900016784668,40.2400016784668,163758600.0,10.510496139526367,13.600000381469727,14.0,13.119999885559082,13.460000038146973,735625900.0,28.788053512573242,39.0,40.20000076293945,38.0,39.5,193132760.0,16.886789321899414,25.59000015258789,26.959999084472656,25.040000915527344,26.09000015258789,200793400.0,8.952767372131348,11.868399620056152,12.160844802856445,11.535337448120117,11.884647369384766,504772535.0,1296.0,1296.0,1297.4000244140625,1271.800048828125,1279.0,182.0,5598.5,5598.5,5635.7001953125,5471.7001953125,5508.5,3804665200.0,,,,,
2010-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62,21.71,,1.3476,1.5829
2010-09-25,25.67668914794922,38.810001373291016,39.66999816894531,37.959999084472656,39.540000915527344,191193500.0,10.27864933013916,13.300000190734863,13.630000114440918,13.050000190734863,13.609999656677246,722870800.0,30.190547943115234,40.900001525878906,41.0,38.400001525878906,39.0,242086880.0,16.866992950439453,25.559999465942383,25.920000076293945,24.90999984741211,25.719999313354492,174238500.0,8.88536262512207,11.779041290283203,11.884647369384766,11.616572380065918,11.868399620056152,555317642.0,1316.0999755859375,1316.0999755859375,1320.0,1287.5,1296.699951171875,32734.0,5592.89990234375,5592.89990234375,5650.2998046875,5506.10009765625,5598.5,4091055500.0,,,,,
2010-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54,22.5,,1.3754,1.5829
2010-10-02,26.007495880126953,39.310001373291016,40.31999969482422,38.709999084472656,38.97999954223633,167927900.0,10.185914039611816,13.180000305175781,13.65999984741211,13.100000381469727,13.270000457763672,761180900.0,30.92869758605957,41.900001525878906,42.0,40.29999923706055,40.79999923706055,238841220.0,17.124361038208008,25.950000762939453,26.579999923706055,25.219999313354492,25.510000228881836,157048800.0,9.007915496826172,11.941511154174805,12.0552396774292,11.640941619873047,11.76279354095459,513962074.0,1344.199951171875,1344.199951171875,1363.0,1312.0,1318.300048828125,848.0,5657.60009765625,5657.60009765625,5707.2998046875,5550.60009765625,5592.89990234375,4185289900.0,,,,,
2010-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.41,20.71,,1.3923,1.5951
2010-10-09,24.61014175415039,37.150001525878906,40.720001220703125,36.540000915527344,39.52000045776367,351792100.0,9.25851058959961,11.979999542236328,13.640000343322754,11.739999771118164,13.199999809265137,1524821700.0,29.15713882446289,39.5,43.0,39.099998474121094,42.099998474121094,403369700.0,15.560397148132324,23.579999923706055,26.34000015258789,23.3700008392334,25.959999084472656,366211700.0,8.793442726135254,11.65718936920166,12.18521499633789,11.575955390930176,11.949633598327637,642398951.0,1371.0999755859375,1371.0999755859375,1383.9000244140625,1343.5999755859375,1346.699951171875,718.0,5703.39990234375,5703.39990234375,5770.89990234375,5597.5,5657.60009765625,4210248800.0,,,,,
2010-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.59,19.03,,1.3998,1.6027
2010-10-16,24.974489212036133,37.70000076293945,38.650001525878906,36.209999084472656,37.150001525878906,232278200.0,8.84118366241455,11.4399995803833,12.449999809265137,11.170000076293945,11.960000038146973,2138082500.0,30.33817481994629,41.099998474121094,42.0,39.70000076293945,40.0,289785210.0,17.229938507080078,26.110000610351562,26.40999984741211,23.639999389648438,23.690000534057617,319508000.0,8.946640968322754,11.860276222229004,12.006499290466309,11.616572380065918,11.616572380065918,537330146.0,1324.4000244140625,1324.4000244140625,1372.5999755859375,1317.5,1358.0,710.0,5741.39990234375,5741.39990234375,5786.7001953125,5670.10009765625,5703.39990234375,3739774100.0,,,,,
2010-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.59,18.78,,1.3904,1.5677
2010-10-23,24.928117752075195,37.630001068115234,38.06999969482422,36.779998779296875,37.970001220703125,158277000.0,8.848915100097656,11.449999809265137,11.720000267028809,11.029999732971191,11.5600004196167,1142693300.0,30.78106689453125,41.70000076293945,42.29999923706055,41.400001525878906,42.20000076293945,190541840.0,17.196949005126953,26.059999465942383,26.420000076293945,25.479999542236328,26.3700008392334,150721700.0,8.922127723693848,11.827781677246094,11.982128143310547,11.74654769897461,11.96588134765625,312184432.0,1357.0999755859375,1357.0999755859375,1358.699951171875,1321.0999755859375,1333.5999755859375,761.0,5675.2001953125,5675.2001953125,5794.2998046875,5630.89990234375,5741.39990234375,3976482800.0,,,,,
2010-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.63,21.2,,1.3894,1.602
2010-10-30,27.12083625793457,40.939998626708984,41.34000015258789,36.83000183105469,37.61000061035156,265408800.0,9.552188873291016,12.359999656677246,12.710000038146973,11.300000190734863,11.5,1221290500.0,33.14316177368164,44.900001525878906,45.099998474121094,41.0,41.79999923706055,253661950.0,19.282222747802734,29.219999313354492,29.360000610351562,25.600000381469727,26.030000686645508,219381400.0,9.547167778015137,12.656376838684082,12.737611770629883,11.714054107666016,11.852152824401855,690100939.0,1397.300048828125,1397.300048828125,1398.0,1327.5,1360.300048828125,410.0,5875.39990234375,5875.39990234375,5899.39990234375,5667.39990234375,5675.2001953125,4458792800.0,,,,,
2010-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,18.26,,1.4033,1.6211
2010-11-06,26.239776611328125,39.61000061035156,41.20000076293945,39.380001068115234,40.86000061035156,160359500.0,9.366705894470215,12.119999885559082,12.739999771118164,12.029999732971191,12.619999885559082,965861100.0,31.666873931884766,42.900001525878906,45.20000076293945,42.29999923706055,45.20000076293945,234985670.0,18.208660125732422,27.540000915527344,29.280000686645508,27.399999618530273,28.90999984741211,160484100.0,9.154985427856445,12.136473655700684,12.648253440856934,12.103981018066406,12.640130043029785,593967472.0,1365.4000244140625,1365.4000244140625,1423.199951171875,1360.0999755859375,1390.5,433.0,5796.89990234375,5796.89990234375,5902.10009765625,5711.7001953125,5875.39990234375,4739484300.0,,,,,
2010-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.76,20.61,,1.37,1.6172
2010-11-13,26.107288360595703,39.40999984741211,40.63999938964844,38.97999954223633,39.81999969482422,164352600.0,9.011209487915039,11.65999984741211,12.289999961853027,11.529999732971191,12.220000267028809,745399700.0,31.519235610961914,42.70000076293945,43.70000076293945,41.5,43.29999923706055,202488170.0,18.175594329833984,27.489999771118164,28.209999084472656,26.760000228881836,27.6200008392334,155929000.0,9.105963706970215,12.071487426757812,12.347684860229492,11.8765230178833,12.217708587646484,524746987.0,1352.199951171875,1352.199951171875,1372.5999755859375,1329.5,1363.699951171875,187.0,5732.7998046875,5732.7998046875,5832.89990234375,5659.7001953125,5796.89990234375,3715966500.0,,,,,
2010-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88,18.04,,1.3654,1.5961
2010-11-20,24.841999053955078,37.5,39.099998474121094,37.5,39.060001373291016,105657300.0,8.593879699707031,11.119999885559082,11.59000015258789,11.0600004196167,11.5600004196167,586228400.0,30.33817481994629,41.099998474121094,42.5,41.0,42.5,121719300.0,17.62021255493164,26.649999618530273,27.360000610351562,26.530000686645508,27.260000228881836,86269500.0,8.836338996887207,11.714054107666016,11.998374938964844,11.697807312011719,11.990251541137695,335489969.0,1362.300048828125,1362.300048828125,1377.800048828125,1357.699951171875,1357.699951171875,138441.0,5668.7001953125,5668.7001953125,5783.10009765625,5573.2998046875,5732.7998046875,4128502900.0,,,,,
2010-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87,22.22,,1.3243,1.5616
2010-11-27,26.239776611328125,39.61000061035156,39.66999816894531,37.11000061035156,37.470001220703125,169381500.0,9.165770530700684,11.859999656677246,11.880000114440918,10.90999984741211,11.140000343322754,1149896800.0,32.84790802001953,44.5,44.599998474121094,41.0,41.20000076293945,232523360.0,19.2070255279541,29.049999237060547,29.1299991607666,26.510000228881836,26.579999923706055,179635100.0,9.302055358886719,12.331438064575195,12.35580825805664,11.665312767028809,11.689682960510254,549495381.0,1405.4000244140625,1405.4000244140625,1415.0999755859375,1352.5999755859375,1364.0,114506.0,5745.2998046875,5745.2998046875,5784.2998046875,5519.2001953125,5668.7001953125,5298833700.0,,,,,
2010-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,18.01,,1.3367,1.5723
2010-12-04,27.445438385009766,41.43000030517578,41.5,39.060001373291016,39.47999954223633,175839500.0,9.901274681091309,12.800000190734863,12.850000381469727,11.5,11.779999732971191,1135775200.0,35.21001052856445,47.70000076293945,47.70000076293945,44.29999923706055,44.5,615172050.0,20.01365089416504,30.270000457763672,30.559999465942383,28.420000076293945,28.860000610351562,174686000.0,9.657464981079102,12.802599906921387,12.810723304748535,12.250203132629395,12.298944473266602,481982170.0,1384.300048828125,1384.300048828125,1431.0999755859375,1372.0,1414.0,4802.0,5813.0,5813.0,5850.39990234375,5728.5,5745.2998046875,3993887200.0,,,,,
2010-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32,17.61,,1.3242,1.5809
2010-12-11,26.279523849487305,39.66999816894531,41.9900016784668,39.529998779296875,41.56999969482422,189133200.0,9.723358154296875,12.569999694824219,12.880000114440918,12.279999732971191,12.859999656677246,975002400.0,34.693294525146484,47.0,48.5,45.400001525878906,48.0,340790980.0,19.80868911743164,29.959999084472656,30.56999969482422,29.649999618530273,30.489999771118164,166157500.0,9.516531944274902,12.61575984954834,12.883833885192871,12.502031326293945,12.859463691711426,433981418.0,1378.5999755859375,1378.5999755859375,1407.300048828125,1362.5,1384.5,1169.0,5871.7998046875,5871.7998046875,5907.10009765625,5812.89990234375,5813.0,4076019700.0,,,,,
2010-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33,16.11,,1.3155,1.548
2010-12-18,27.876041412353516,42.08000183105469,42.540000915527344,39.689998626708984,39.83000183105469,119944300.0,10.102395057678223,13.0600004196167,13.449999809265137,12.569999694824219,12.59000015258789,701403400.0,34.54566955566406,46.79999923706055,47.70000076293945,46.70000076293945,47.29999923706055,153693720.0,20.48969841003418,30.989999771118164,31.610000610351562,29.850000381469727,30.020000457763672,93789800.0,9.76013469696045,12.891958236694336,13.013810157775879,12.583266258239746,12.640130043029785,233264284.0,1380.0,1380.0,1389.5,1373.699951171875,1383.199951171875,397.0,6008.89990234375,6008.89990234375,6008.89990234375,5865.5,5871.7998046875,1986167000.0,,,,,
2010-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.41,16.47,,1.3101,1.54
2010-12-25,28.101261138916016,42.41999816894531,43.119998931884766,41.79999923706055,41.81999969482422,76328800.0,10.318989753723145,13.34000015258789,13.489999771118164,12.960000038146973,12.979999542236328,461513200.0,34.91474151611328,47.29999923706055,48.0,46.5,46.599998474121094,95462810.0,20.48969841003418,30.989999771118164,31.34000015258789,30.65999984741211,30.90999984741211,64751800.0,9.80933666229248,12.95694637298584,13.046303749084473,12.818845748901367,12.826970100402832,175247869.0,1421.0999755859375,1421.0999755859375,1421.0999755859375,1373.5,1373.5,1493.0,5899.89990234375,5899.89990234375,6021.5,5899.89990234375,6008.89990234375,778885800.0,,,,,
2010-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,17.75,,1.3269,1.5392
2011-01-01,28.90945816040039,43.63999938964844,44.95000076293945,42.650001525878906,43.0,234533400.0,11.022903442382812,14.25,14.6899995803833,13.800000190734863,13.850000381469727,1453438900.0,36.464866638183594,49.400001525878906,50.5,47.79999923706055,47.79999923706055,330412380.0,20.826892852783203,31.5,32.5,30.639999389648438,31.299999237060547,222056100.0,9.975391387939453,13.176279067993164,13.411860466003418,13.013810157775879,13.135662078857422,600646631.0,1368.5,1368.5,1423.9000244140625,1355.5,1415.5999755859375,708.0,5984.2998046875,5984.2998046875,6090.5,5899.89990234375,5899.89990234375,3458750100.0,,,,,
2011-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34,17.14,,1.2944,1.556
2011-01-08,29.784944534301758,44.90999984741211,45.939998626708984,43.0,43.27000045776367,231578900.0,11.7964448928833,15.25,15.3100004196167,14.09000015258789,14.170000076293945,1043121000.0,37.86737060546875,51.29999923706055,51.5,48.70000076293945,49.20000076293945,308851080.0,21.653356552124023,32.75,32.810001373291016,30.969999313354492,31.170000076293945,146173400.0,10.282891273498535,13.582452774047852,13.614947319030762,13.021932601928711,13.103167533874512,457508660.0,1360.4000244140625,1360.4000244140625,1392.5,1356.699951171875,1369.0,716.0,6002.10009765625,6002.10009765625,6055.5,5939.89990234375,5984.2998046875,4319169200.0,,,,,
2011-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.35,15.46,,1.3328,1.5874
2011-01-15,30.03697967529297,45.290000915527344,45.540000915527344,43.599998474121094,45.02000045776367,182972000.0,11.022903442382812,14.25,15.15999984741211,13.9399995803833,15.079999923706055,982445900.0,36.09580612182617,48.900001525878906,49.5,47.20000076293945,49.29999923706055,380564110.0,21.49467658996582,32.5099983215332,32.9900016784668,31.6200008392334,32.779998779296875,157126500.0,10.1229887008667,13.37124252319336,13.566205978393555,13.151908874511719,13.549959182739258,428841009.0,1341.0,1341.0,1376.199951171875,1338.5999755859375,1365.0999755859375,176.0,5896.2998046875,5896.2998046875,6077.10009765625,5867.2998046875,6002.10009765625,4511384400.0,,,,,
2011-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44,18.47,,1.3581,1.5997
2011-01-22,29.539569854736328,44.540000915527344,45.880001068115234,44.2599983215332,45.209999084472656,154823400.0,10.520102500915527,13.600000381469727,14.260000228881836,13.399999618530273,14.25,1054415700.0,34.84093475341797,47.20000076293945,49.20000076293945,47.20000076293945,49.099998474121094,215508540.0,21.05168914794922,31.84000015258789,32.83000183105469,31.790000915527344,32.5,134993500.0,9.99383544921875,13.200650215148926,13.54183578491211,13.168155670166016,13.395612716674805,435515490.0,1340.699951171875,1340.699951171875,1352.300048828125,1307.699951171875,1352.300048828125,284122.0,5881.39990234375,5881.39990234375,6003.2998046875,5877.89990234375,5896.2998046875,4620406000.0,,,,,
2011-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.36,20.04,,1.3607,1.5838
2011-01-29,29.572717666625977,44.59000015258789,46.0,44.29999923706055,44.40999984741211,137430200.0,11.05384635925293,14.289999961853027,14.470000267028809,13.640000343322754,13.710000038146973,757192400.0,35.57908248901367,48.20000076293945,49.099998474121094,47.29999923706055,47.400001525878906,186292560.0,21.65996742248535,32.7599983215332,33.4900016784668,31.729999542236328,31.979999542236328,116958600.0,10.215240478515625,13.493095397949219,13.639318466186523,13.225020408630371,13.225020408630371,354126326.0,1348.300048828125,1348.300048828125,1360.0,1323.300048828125,1339.0,20656.0,5997.39990234375,5997.39990234375,6023.39990234375,5815.39990234375,5881.39990234375,4570220700.0,,,,,
2011-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68,15.93,,1.3584,1.6089
2011-02-05,30.885879516601562,46.56999969482422,46.88999938964844,44.650001525878906,44.75,162432800.0,11.425145149230957,14.770000457763672,14.869999885559082,14.350000381469727,14.510000228881836,746465200.0,36.02196502685547,48.79999923706055,49.099998474121094,47.599998474121094,48.400001525878906,194571490.0,22.35456657409668,33.7599983215332,34.25,32.650001525878906,33.0,204768300.0,10.504294395446777,13.874897956848145,13.915515899658203,13.533712387084961,13.54183578491211,335043116.0,1359.9000244140625,1359.9000244140625,1368.800048828125,1343.800048828125,1345.800048828125,4486.0,6062.89990234375,6062.89990234375,6091.2998046875,5973.39990234375,5997.39990234375,4121267100.0,,,,,
2011-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.64,15.69,,1.352,1.5986
2011-02-12,31.83428192138672,48.0,48.36000061035156,46.470001220703125,46.599998474121094,155776800.0,11.409676551818848,14.75,14.949999809265137,14.670000076293945,14.779999732971191,556789700.0,36.243404388427734,49.099998474121094,49.599998474121094,48.599998474121094,48.900001525878906,163666940.0,21.612943649291992,32.63999938964844,34.189998626708984,32.34000015258789,33.630001068115234,199054300.0,10.565794944763184,13.956132888793945,13.972379684448242,13.818034172058105,13.866774559020996,231184631.0,1388.199951171875,1388.199951171875,1391.800048828125,1356.5999755859375,1357.800048828125,869.0,6083.0,6083.0,6101.39990234375,6023.7998046875,6062.89990234375,4191133800.0,,,,,
2011-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.59,16.43,,1.3673,1.6245
2011-02-19,30.95883560180664,46.68000030517578,47.27000045776367,45.209999084472656,47.20000076293945,139535700.0,10.984230995178223,14.199999809265137,14.520000457763672,13.789999961853027,14.380000114440918,712444800.0,34.693294525146484,47.0,48.400001525878906,45.70000076293945,48.400001525878906,270403160.0,21.454029083251953,32.400001525878906,32.7400016784668,30.799999237060547,31.969999313354492,179790000.0,10.313641548156738,13.62307071685791,13.809910774230957,13.273760795593262,13.736799240112305,428273763.0,1408.699951171875,1408.699951171875,1415.300048828125,1395.0999755859375,1395.0999755859375,1909.0,6001.2001953125,6001.2001953125,6105.7998046875,5861.0,6083.0,4070818400.0,,,,,
2011-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42,19.22,,1.3757,1.6078
2011-02-26,30.189498901367188,45.52000045776367,47.18000030517578,45.06999969482422,46.810001373291016,139028400.0,10.922348022460938,14.119999885559082,14.479999542236328,13.8100004196167,14.270000457763672,699610600.0,33.51224899291992,45.400001525878906,47.5,45.20000076293945,47.29999923706055,249453650.0,21.129562377929688,31.90999984741211,32.66999816894531,29.81999969482422,32.52000045776367,167649200.0,10.159891128540039,13.419983863830566,13.761170387268066,13.26563835144043,13.71242904663086,513814845.0,1428.199951171875,1428.199951171875,1440.5,1407.699951171875,1410.699951171875,2225.0,5990.39990234375,5990.39990234375,6052.10009765625,5865.89990234375,6001.2001953125,4281964800.0,,,,,
2011-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.49,19.06,,1.3983,1.625
2011-03-05,30.335420608520508,45.7400016784668,47.099998474121094,44.7599983215332,45.619998931884766,140348300.0,11.131455421447754,14.380000114440918,14.699999809265137,13.920000076293945,14.180000305175781,804351600.0,33.73369598388672,45.70000076293945,46.70000076293945,45.0,45.400001525878906,196680450.0,21.440776824951172,32.380001068115234,32.970001220703125,31.610000610351562,32.189998626708984,134919100.0,10.172187805175781,13.436230659484863,13.688057899475098,13.26563835144043,13.452478408813477,492527531.0,1421.5,1421.5,1445.0,1403.800048828125,1434.5,955.0,5828.7001953125,5828.7001953125,6043.10009765625,5796.39990234375,5990.39990234375,3922797100.0,,,,,
2011-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,20.08,,1.3864,1.6033
2011-03-12,30.335420608520508,45.7400016784668,46.18000030517578,43.400001525878906,45.41999816894531,226240600.0,10.868267059326172,14.039999961853027,14.350000381469727,13.65999984741211,14.260000228881836,789562200.0,33.216983795166016,45.0,45.5,43.70000076293945,45.20000076293945,243209190.0,21.076597213745117,31.829999923706055,32.380001068115234,30.6299991607666,31.989999771118164,232120100.0,10.00613784790039,13.216897010803223,13.37124252319336,12.826970100402832,13.330625534057617,754935739.0,1415.9000244140625,1415.9000244140625,1427.699951171875,1385.5,1420.0,149.0,5718.10009765625,5718.10009765625,5842.0,5591.60009765625,5828.7001953125,5535719300.0,,,,,
2011-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28,24.44,,1.4141,1.6187
2011-03-19,30.415006637573242,45.86000061035156,46.380001068115234,44.77000045776367,46.279998779296875,117889300.0,10.32640266418457,13.34000015258789,14.220000267028809,13.319999694824219,14.199999809265137,717388300.0,32.92172622680664,44.599998474121094,46.20000076293945,43.400001525878906,46.099998474121094,234435670.0,21.149431228637695,31.940000534057617,32.25,30.920000076293945,32.2400016784668,126920300.0,10.075489044189453,13.273760795593262,13.37124252319336,13.013810157775879,13.363119125366211,364975866.0,1426.0999755859375,1426.0999755859375,1446.9000244140625,1430.4000244140625,1433.5,175.0,5900.7998046875,5900.7998046875,5918.7001953125,5718.10009765625,5718.10009765625,3848949700.0,,,,,
2011-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.46,17.91,,1.4144,1.6086
2011-03-26,30.739973068237305,46.349998474121094,46.880001068115234,45.52000045776367,46.099998474121094,112509600.0,10.349621772766113,13.369999885559082,13.609999656677246,13.15999984741211,13.420000076293945,498658100.0,32.84790802001953,44.5,45.20000076293945,43.79999923706055,44.599998474121094,141726680.0,21.276247024536133,32.060001373291016,32.27000045776367,31.260000228881836,32.029998779296875,105136100.0,10.192646980285645,13.428107261657715,13.48497200012207,13.127538681030273,13.281885147094727,303474984.0,1428.0999755859375,1428.0999755859375,1440.0,1412.0,1413.199951171875,196357.0,6009.89990234375,6009.89990234375,6014.7998046875,5879.89990234375,5900.7998046875,4022533400.0,,,,,
2011-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.46,17.4,,1.4215,1.6132
2011-04-02,31.064952850341797,46.84000015258789,47.79999923706055,46.04999923706055,46.119998931884766,121749700.0,10.434769630432129,13.479999542236328,13.880000114440918,13.369999885559082,13.399999618530273,479032700.0,33.65988540649414,45.599998474121094,46.900001525878906,43.900001525878906,44.599998474121094,230931860.0,20.98424530029297,31.6200008392334,32.630001068115234,31.520000457763672,31.979999542236328,138292200.0,10.149482727050781,13.37124252319336,13.606823921203613,13.338748931884766,13.428107261657715,310332145.0,1473.4000244140625,1473.4000244140625,1475.5,1428.800048828125,1429.0999755859375,5829.0,6055.7998046875,6055.7998046875,6066.39990234375,5987.7001953125,6009.89990234375,3525272600.0,,,,,
2011-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.59,17.87,,1.4437,1.6341
2011-04-09,29.933130264282227,44.88999938964844,47.369998931884766,44.83000183105469,47.0,185946400.0,9.923870086669922,12.819999694824219,13.640000343322754,12.819999694824219,13.5,670312800.0,32.62646484375,44.20000076293945,46.0,43.900001525878906,45.79999923706055,190863730.0,19.836153030395508,29.889999389648438,31.809999465942383,29.860000610351562,31.6200008392334,207077100.0,9.952167510986328,13.111291885375977,13.468725204467773,13.038180351257324,13.387490272521973,359712480.0,1485.300048828125,1485.300048828125,1487.5,1444.4000244140625,1476.0,1748.0,5996.0,5996.0,6070.7998046875,5943.7998046875,6055.7998046875,3559421900.0,,,,,
2011-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.43,15.32,,1.4443,1.6325
2011-04-16,29.793109893798828,44.68000030517578,44.970001220703125,43.529998779296875,44.27000045776367,137574700.0,9.529083251953125,12.3100004196167,12.600000381469727,12.149999618530273,12.59000015258789,725435400.0,33.586063385009766,45.5,46.0,43.5,44.20000076293945,196254670.0,18.940242767333984,28.540000915527344,30.149999618530273,28.209999084472656,29.5,295468700.0,9.92750358581543,13.078798294067383,13.103167533874512,12.851340293884277,12.965068817138672,307684635.0,1503.199951171875,1503.199951171875,1508.300048828125,1477.5,1486.300048828125,1441.0,6018.2998046875,6018.2998046875,6049.39990234375,5858.2998046875,5996.0,2941685600.0,,,,,
2011-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42,14.69,,1.4545,1.6517
